strategy,direction,entry_time,exit_time,entry_price,exit_price,net_pnl
"ZScore_Reversion(20,z=2.0)",SHORT,2020-10-12 00:00:00,2020-11-27 00:00:00,11372.59,17172.38,-51311.89
"ZScore_Reversion(20,z=2.0)",SHORT,2020-12-17 00:00:00,2021-01-13 00:00:00,21328.48,34134.09,-29390.62
"ZScore_Reversion(20,z=2.0)",SHORT,2021-02-09 00:00:00,2021-02-24 00:00:00,46503.01,49037.86,-1101.46
"ZScore_Reversion(20,z=2.0)",SHORT,2021-03-14 00:00:00,2021-03-23 00:00:00,61196.4,54113.3,2063.21
"ZScore_Reversion(20,z=2.0)",SHORT,2021-04-14 00:00:00,2021-04-18 00:00:00,63539.7,60063.43,1059.12
"ZScore_Reversion(20,z=2.0)",LONG,2021-04-23 00:00:00,2021-04-28 00:00:00,51701.07,55021.78,1314.24
"ZScore_Reversion(20,z=2.0)",LONG,2021-05-16 00:00:00,2021-06-03 00:00:00,46765.78,37579.12,-4496.98
"ZScore_Reversion(20,z=2.0)",LONG,2021-06-22 00:00:00,2021-06-28 00:00:00,31609.23,34705.27,1728.76
"ZScore_Reversion(20,z=2.0)",LONG,2021-07-17 00:00:00,2021-07-23 00:00:00,31389.96,32290.66,519.6
"ZScore_Reversion(20,z=2.0)",SHORT,2021-07-27 00:00:00,2021-08-18 00:00:00,37240.18,44684.33,-4130.73
"ZScore_Reversion(20,z=2.0)",SHORT,2021-09-07 00:00:00,2021-09-15 00:00:00,52667.74,47108.55,1677.07
"ZScore_Reversion(20,z=2.0)",LONG,2021-09-22 00:00:00,2021-10-01 00:00:00,40734.84,43821.79,1312.25
"ZScore_Reversion(20,z=2.0)",SHORT,2021-10-07 00:00:00,2021-10-27 00:00:00,55311.24,60326.86,-1795.21
"ZScore_Reversion(20,z=2.0)",SHORT,2021-11-09 00:00:00,2021-11-16 00:00:00,67513.91,63617.99,964.44
"ZScore_Reversion(20,z=2.0)",LONG,2021-11-19 00:00:00,2021-12-22 00:00:00,56887.1,48901.59,-2627.36
"ZScore_Reversion(20,z=2.0)",LONG,2022-01-06 00:00:00,2022-02-01 00:00:00,43445.38,38473.9,-1843.43
"ZScore_Reversion(20,z=2.0)",SHORT,2022-02-08 00:00:00,2022-02-18 00:00:00,43837.88,40519.18,1021.85
